# Per-triangle psi statistic data for n=6
# Format: triangle_index l1[0..n-1] l2[0..2n-1] | psi_dist (q:count pairs)
# Canonical triangles with level1 = (0,1,...,n-1) and boundary ordering
# Total triangles: 295
# Each row: idx l1_data l2_data | q0:c0 q1:c1 ...
#
15 0 1 2 3 4 5 | 0 0 1 2 3 2 4 1 5 3 4 5 | 2:2 3:22 4:44 5:76 6:98 7:118 8:118 9:98 10:76 11:44 12:22 13:2 
16 0 1 2 3 4 5 | 0 0 1 2 3 2 4 3 5 1 4 5 | 3:18 4:46 5:74 6:102 7:120 8:120 9:102 10:74 11:46 12:18 
17 0 1 2 3 4 5 | 0 0 1 2 3 2 5 1 4 3 4 5 | 3:20 4:40 5:80 6:100 7:120 8:120 9:100 10:80 11:40 12:20 
18 0 1 2 3 4 5 | 0 0 1 2 3 2 5 3 4 1 4 5 | 3:16 4:42 5:78 6:104 7:120 8:120 9:104 10:78 11:42 12:16 
19 0 1 2 3 4 5 | 0 0 1 2 3 4 5 1 2 3 4 5 | 3:13 4:41 5:79 6:107 7:120 8:120 9:107 10:79 11:41 12:13 
20 0 1 2 3 4 5 | 0 0 1 2 3 4 5 1 3 2 4 5 | 3:9 4:43 5:77 6:111 7:120 8:120 9:111 10:77 11:43 12:9 
21 0 1 2 3 4 5 | 0 0 1 2 3 4 5 2 3 1 4 5 | 3:7 4:39 5:81 6:113 7:120 8:120 9:113 10:81 11:39 12:7 
22 0 1 2 3 4 5 | 0 0 1 2 4 1 3 2 3 4 5 5 | 2:8 3:24 4:48 5:72 6:96 7:112 8:112 9:96 10:72 11:48 12:24 13:8 
23 0 1 2 3 4 5 | 0 0 1 2 4 1 3 2 5 3 4 5 | 2:4 3:21 4:47 5:73 6:99 7:116 8:116 9:99 10:73 11:47 12:21 13:4 
24 0 1 2 3 4 5 | 0 0 1 2 4 1 3 3 5 2 4 5 | 2:3 3:19 4:48 5:72 6:101 7:117 8:117 9:101 10:72 11:48 12:19 13:3 
25 0 1 2 3 4 5 | 0 0 1 2 4 2 3 1 3 4 5 5 | 2:6 3:24 4:48 5:72 6:96 7:114 8:114 9:96 10:72 11:48 12:24 13:6 
26 0 1 2 3 4 5 | 0 0 1 2 4 2 3 1 5 3 4 5 | 2:3 3:20 4:45 5:75 6:100 7:117 8:117 9:100 10:75 11:45 12:20 13:3 
27 0 1 2 3 4 5 | 0 0 1 2 4 2 3 3 5 1 4 5 | 3:15 4:45 5:75 6:105 7:120 8:120 9:105 10:75 11:45 12:15 
28 0 1 2 3 4 5 | 0 0 1 2 4 3 5 1 2 3 4 5 | 3:9 4:43 5:77 6:111 7:120 8:120 9:111 10:77 11:43 12:9 
29 0 1 2 3 4 5 | 0 0 1 2 4 3 5 1 3 2 4 5 | 3:5 4:45 5:75 6:115 7:120 8:120 9:115 10:75 11:45 12:5 
30 0 1 2 3 4 5 | 0 0 1 2 4 3 5 2 3 1 4 5 | 4:40 5:80 6:120 7:120 8:120 9:120 10:80 11:40 
31 0 1 2 3 4 5 | 0 0 1 2 5 1 3 2 4 3 4 5 | 3:18 4:46 5:74 6:102 7:120 8:120 9:102 10:74 11:46 12:18 
32 0 1 2 3 4 5 | 0 0 1 2 5 1 3 3 4 2 4 5 | 3:15 4:45 5:75 6:105 7:120 8:120 9:105 10:75 11:45 12:15 
33 0 1 2 3 4 5 | 0 0 1 2 5 2 3 1 4 3 4 5 | 3:16 4:42 5:78 6:104 7:120 8:120 9:104 10:78 11:42 12:16 
34 0 1 2 3 4 5 | 0 0 1 2 5 2 3 3 4 1 4 5 | 3:10 4:40 5:80 6:110 7:120 8:120 9:110 10:80 11:40 12:10 
35 0 1 2 3 4 5 | 0 0 1 2 5 3 4 1 2 3 4 5 | 3:7 4:39 5:81 6:113 7:120 8:120 9:113 10:81 11:39 12:7 
36 0 1 2 3 4 5 | 0 0 1 2 5 3 4 1 3 2 4 5 | 4:40 5:80 6:120 7:120 8:120 9:120 10:80 11:40 
37 0 1 2 3 4 5 | 0 0 1 2 5 3 4 2 3 1 4 5 | 4:30 5:90 6:120 7:120 8:120 9:120 10:90 11:30 
38 0 1 2 3 4 5 | 0 1 2 0 1 2 3 3 4 4 5 5 | 1:3 2:12 3:27 4:48 5:72 6:93 7:105 8:105 9:93 10:72 11:48 12:27 13:12 14:3 
39 0 1 2 3 4 5 | 0 1 2 0 1 2 3 4 5 3 4 5 | 2:9 3:27 4:45 5:72 6:99 7:108 8:108 9:99 10:72 11:45 12:27 13:9 
40 0 1 2 3 4 5 | 0 1 2 0 1 3 4 2 3 4 5 5 | 2:8 3:25 4:45 5:75 6:95 7:112 8:112 9:95 10:75 11:45 12:25 13:8 
41 0 1 2 3 4 5 | 0 1 2 0 1 3 4 2 5 3 4 5 | 2:3 3:24 4:44 5:74 6:99 7:116 8:116 9:99 10:74 11:44 12:24 13:3 
42 0 1 2 3 4 5 | 0 1 2 0 1 3 4 3 5 2 4 5 | 3:19 4:44 5:76 6:98 7:123 8:123 9:98 10:76 11:44 12:19 
43 0 1 2 3 4 5 | 0 1 2 0 1 3 5 2 4 3 4 5 | 3:22 4:46 5:70 6:104 7:118 8:118 9:104 10:70 11:46 12:22 
44 0 1 2 3 4 5 | 0 1 2 0 1 3 5 3 4 2 4 5 | 3:15 4:47 5:72 6:102 7:124 8:124 9:102 10:72 11:47 12:15 
45 0 1 2 3 4 5 | 0 1 2 0 3 1 2 3 4 4 5 5 | 1:1 2:10 3:25 4:48 5:72 6:95 7:109 8:109 9:95 10:72 11:48 12:25 13:10 14:1 
46 0 1 2 3 4 5 | 0 1 2 0 3 1 2 4 5 3 4 5 | 2:3 3:24 4:44 5:74 6:99 7:116 8:116 9:99 10:74 11:44 12:24 13:3 
47 0 1 2 3 4 5 | 0 1 2 0 3 1 4 2 3 4 5 5 | 2:5 3:23 4:46 5:74 6:97 7:115 8:115 9:97 10:74 11:46 12:23 13:5 
48 0 1 2 3 4 5 | 0 1 2 0 3 1 4 2 5 3 4 5 | 2:1 3:17 4:45 5:75 6:100 7:122 8:122 9:100 10:75 11:45 12:17 13:1 
49 0 1 2 3 4 5 | 0 1 2 0 3 1 4 3 5 2 4 5 | 3:13 4:43 5:77 6:101 7:126 8:126 9:101 10:77 11:43 12:13 
50 0 1 2 3 4 5 | 0 1 2 0 3 1 5 2 4 3 4 5 | 3:12 4:46 5:74 6:102 7:126 8:126 9:102 10:74 11:46 12:12 
51 0 1 2 3 4 5 | 0 1 2 0 3 1 5 3 4 2 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
52 0 1 2 3 4 5 | 0 1 2 0 3 2 4 1 3 4 5 5 | 2:4 3:21 4:47 5:73 6:99 7:116 8:116 9:99 10:73 11:47 12:21 13:4 
53 0 1 2 3 4 5 | 0 1 2 0 3 2 4 1 5 3 4 5 | 2:1 3:14 4:45 5:74 6:103 7:123 8:123 9:103 10:74 11:45 12:14 13:1 
54 0 1 2 3 4 5 | 0 1 2 0 3 2 4 3 5 1 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
55 0 1 2 3 4 5 | 0 1 2 0 3 2 5 1 4 3 4 5 | 3:10 4:44 5:74 6:104 7:128 8:128 9:104 10:74 11:44 12:10 
56 0 1 2 3 4 5 | 0 1 2 0 3 2 5 3 4 1 4 5 | 3:9 4:40 5:76 6:102 7:133 8:133 9:102 10:76 11:40 12:9 
57 0 1 2 3 4 5 | 0 1 2 0 3 4 5 1 2 3 4 5 | 3:5 4:34 5:79 6:109 7:133 8:133 9:109 10:79 11:34 12:5 
58 0 1 2 3 4 5 | 0 1 2 0 3 4 5 1 3 2 4 5 | 3:2 4:25 5:87 6:109 7:137 8:137 9:109 10:87 11:25 12:2 
59 0 1 2 3 4 5 | 0 1 2 0 3 4 5 2 3 1 4 5 | 3:3 4:26 5:80 6:114 7:137 8:137 9:114 10:80 11:26 12:3 
60 0 1 2 3 4 5 | 0 1 2 0 4 1 3 2 3 4 5 5 | 2:2 3:22 4:44 5:76 6:98 7:118 8:118 9:98 10:76 11:44 12:22 13:2 
61 0 1 2 3 4 5 | 0 1 2 0 4 1 3 2 5 3 4 5 | 2:1 3:14 4:45 5:74 6:103 7:123 8:123 9:103 10:74 11:45 12:14 13:1 
62 0 1 2 3 4 5 | 0 1 2 0 4 1 3 3 5 2 4 5 | 3:10 4:43 5:76 6:104 7:127 8:127 9:104 10:76 11:43 12:10 
63 0 1 2 3 4 5 | 0 1 2 0 4 2 3 1 3 4 5 5 | 2:3 3:20 4:45 5:75 6:100 7:117 8:117 9:100 10:75 11:45 12:20 13:3 
64 0 1 2 3 4 5 | 0 1 2 0 4 2 3 1 5 3 4 5 | 2:1 3:16 4:41 5:74 6:107 7:121 8:121 9:107 10:74 11:41 12:16 13:1 
65 0 1 2 3 4 5 | 0 1 2 0 4 2 3 3 5 1 4 5 | 3:10 4:37 5:76 6:110 7:127 8:127 9:110 10:76 11:37 12:10 
66 0 1 2 3 4 5 | 0 1 2 0 4 3 5 1 2 3 4 5 | 3:3 4:33 5:75 6:117 7:132 8:132 9:117 10:75 11:33 12:3 
67 0 1 2 3 4 5 | 0 1 2 0 4 3 5 1 3 2 4 5 | 4:24 5:83 6:117 7:136 8:136 9:117 10:83 11:24 
68 0 1 2 3 4 5 | 0 1 2 0 4 3 5 2 3 1 4 5 | 4:20 5:78 6:126 7:136 8:136 9:126 10:78 11:20 
69 0 1 2 3 4 5 | 0 1 2 0 5 1 3 2 4 3 4 5 | 3:6 4:46 5:72 6:108 7:128 8:128 9:108 10:72 11:46 12:6 
70 0 1 2 3 4 5 | 0 1 2 0 5 1 3 3 4 2 4 5 | 3:3 4:39 5:75 6:111 7:132 8:132 9:111 10:75 11:39 12:3 
71 0 1 2 3 4 5 | 0 1 2 0 5 2 3 1 4 3 4 5 | 3:8 4:43 5:70 6:112 7:127 8:127 9:112 10:70 11:43 12:8 
72 0 1 2 3 4 5 | 0 1 2 0 5 2 3 3 4 1 4 5 | 3:6 4:35 5:73 6:111 7:135 8:135 9:111 10:73 11:35 12:6 
73 0 1 2 3 4 5 | 0 1 2 0 5 3 4 1 2 3 4 5 | 3:3 4:26 5:79 6:117 7:135 8:135 9:117 10:79 11:26 12:3 
74 0 1 2 3 4 5 | 0 1 2 0 5 3 4 1 3 2 4 5 | 4:10 5:90 6:120 7:140 8:140 9:120 10:90 11:10 
75 0 1 2 3 4 5 | 0 1 2 0 5 3 4 2 3 1 4 5 | 4:15 5:78 6:126 7:141 8:141 9:126 10:78 11:15 
76 0 1 2 3 4 5 | 0 1 2 1 3 0 2 3 4 4 5 5 | 2:8 3:24 4:48 5:72 6:96 7:112 8:112 9:96 10:72 11:48 12:24 13:8 
77 0 1 2 3 4 5 | 0 1 2 1 3 0 2 4 5 3 4 5 | 3:22 4:46 5:70 6:104 7:118 8:118 9:104 10:70 11:46 12:22 
78 0 1 2 3 4 5 | 0 1 2 1 3 0 4 2 3 4 5 5 | 2:2 3:22 4:44 5:76 6:98 7:118 8:118 9:98 10:76 11:44 12:22 13:2 
79 0 1 2 3 4 5 | 0 1 2 1 3 0 4 2 5 3 4 5 | 3:12 4:46 5:74 6:102 7:126 8:126 9:102 10:74 11:46 12:12 
80 0 1 2 3 4 5 | 0 1 2 1 3 0 4 3 5 2 4 5 | 3:8 4:40 5:80 6:100 7:132 8:132 9:100 10:80 11:40 12:8 
81 0 1 2 3 4 5 | 0 1 2 1 3 0 5 2 4 3 4 5 | 3:4 4:52 5:68 6:104 7:132 8:132 9:104 10:68 11:52 12:4 
82 0 1 2 3 4 5 | 0 1 2 1 3 0 5 3 4 2 4 5 | 3:6 4:40 5:76 6:102 7:136 8:136 9:102 10:76 11:40 12:6 
83 0 1 2 3 4 5 | 0 1 2 1 3 2 4 0 3 4 5 5 | 3:18 4:46 5:74 6:102 7:120 8:120 9:102 10:74 11:46 12:18 
84 0 1 2 3 4 5 | 0 1 2 1 3 2 4 0 5 3 4 5 | 3:6 4:46 5:72 6:108 7:128 8:128 9:108 10:72 11:46 12:6 
85 0 1 2 3 4 5 | 0 1 2 1 3 2 4 3 5 0 4 5 | 4:37 5:81 6:105 7:137 8:137 9:105 10:81 11:37 
86 0 1 2 3 4 5 | 0 1 2 1 3 2 5 0 4 3 4 5 | 4:48 5:68 6:108 7:136 8:136 9:108 10:68 11:48 
87 0 1 2 3 4 5 | 0 1 2 1 3 2 5 3 4 0 4 5 | 4:33 5:80 6:102 7:145 8:145 9:102 10:80 11:33 
88 0 1 2 3 4 5 | 0 1 2 1 3 4 5 0 2 3 4 5 | 4:28 5:78 6:108 7:146 8:146 9:108 10:78 11:28 
89 0 1 2 3 4 5 | 0 1 2 1 3 4 5 0 3 2 4 5 | 4:13 5:90 6:102 7:155 8:155 9:102 10:90 11:13 
90 0 1 2 3 4 5 | 0 1 2 1 3 4 5 2 3 0 4 5 | 4:9 5:84 6:114 7:153 8:153 9:114 10:84 11:9 
91 0 1 2 3 4 5 | 0 1 2 1 4 0 3 2 3 4 5 5 | 3:20 4:40 5:80 6:100 7:120 8:120 9:100 10:80 11:40 12:20 
92 0 1 2 3 4 5 | 0 1 2 1 4 0 3 2 5 3 4 5 | 3:10 4:44 5:74 6:104 7:128 8:128 9:104 10:74 11:44 12:10 
93 0 1 2 3 4 5 | 0 1 2 1 4 0 3 3 5 2 4 5 | 3:6 4:38 5:80 6:102 7:134 8:134 9:102 10:80 11:38 12:6 
94 0 1 2 3 4 5 | 0 1 2 1 4 2 3 0 3 4 5 5 | 3:16 4:42 5:78 6:104 7:120 8:120 9:104 10:78 11:42 12:16 
95 0 1 2 3 4 5 | 0 1 2 1 4 2 3 0 5 3 4 5 | 3:8 4:43 5:70 6:112 7:127 8:127 9:112 10:70 11:43 12:8 
96 0 1 2 3 4 5 | 0 1 2 1 4 2 3 3 5 0 4 5 | 4:33 5:76 6:114 7:137 8:137 9:114 10:76 11:33 
97 0 1 2 3 4 5 | 0 1 2 1 4 3 5 0 2 3 4 5 | 4:24 5:72 6:120 7:144 8:144 9:120 10:72 11:24 
98 0 1 2 3 4 5 | 0 1 2 1 4 3 5 0 3 2 4 5 | 4:9 5:84 6:114 7:153 8:153 9:114 10:84 11:9 
99 0 1 2 3 4 5 | 0 1 2 1 4 3 5 2 3 0 4 5 | 5:76 6:132 7:152 8:152 9:132 10:76 
100 0 1 2 3 4 5 | 0 1 2 1 5 0 3 2 4 3 4 5 | 4:48 5:68 6:108 7:136 8:136 9:108 10:68 11:48 
101 0 1 2 3 4 5 | 0 1 2 1 5 0 3 3 4 2 4 5 | 4:36 5:72 6:108 7:144 8:144 9:108 10:72 11:36 
102 0 1 2 3 4 5 | 0 1 2 1 5 2 3 0 4 3 4 5 | 4:44 5:62 6:120 7:134 8:134 9:120 10:62 11:44 
103 0 1 2 3 4 5 | 0 1 2 1 5 2 3 3 4 0 4 5 | 4:26 5:69 6:117 7:148 8:148 9:117 10:69 11:26 
104 0 1 2 3 4 5 | 0 1 2 1 5 3 4 0 2 3 4 5 | 4:20 5:71 6:117 7:152 8:152 9:117 10:71 11:20 
105 0 1 2 3 4 5 | 0 1 2 1 5 3 4 0 3 2 4 5 | 5:84 6:108 7:168 8:168 9:108 10:84 
106 0 1 2 3 4 5 | 0 1 2 1 5 3 4 2 3 0 4 5 | 5:66 6:132 7:162 8:162 9:132 10:66 
107 0 1 2 3 4 5 | 0 1 2 3 4 0 1 2 3 4 5 5 | 3:13 4:41 5:79 6:107 7:120 8:120 9:107 10:79 11:41 12:13 
108 0 1 2 3 4 5 | 0 1 2 3 4 0 1 2 5 3 4 5 | 3:5 4:34 5:79 6:109 7:133 8:133 9:109 10:79 11:34 12:5 
109 0 1 2 3 4 5 | 0 1 2 3 4 0 1 3 5 2 4 5 | 3:4 4:30 5:79 6:113 7:134 8:134 9:113 10:79 11:30 12:4 
110 0 1 2 3 4 5 | 0 1 2 3 4 0 2 1 3 4 5 5 | 3:9 4:43 5:77 6:111 7:120 8:120 9:111 10:77 11:43 12:9 
111 0 1 2 3 4 5 | 0 1 2 3 4 0 2 1 5 3 4 5 | 3:3 4:33 5:75 6:117 7:132 8:132 9:117 10:75 11:33 12:3 
112 0 1 2 3 4 5 | 0 1 2 3 4 0 2 3 5 1 4 5 | 4:26 5:78 6:120 7:136 8:136 9:120 10:78 11:26 
113 0 1 2 3 4 5 | 0 1 2 3 4 0 5 1 2 3 4 5 | 4:14 5:69 6:129 7:148 8:148 9:129 10:69 11:14 
114 0 1 2 3 4 5 | 0 1 2 3 4 0 5 1 3 2 4 5 | 4:9 5:68 6:132 7:151 8:151 9:132 10:68 11:9 
115 0 1 2 3 4 5 | 0 1 2 3 4 0 5 2 3 1 4 5 | 4:5 5:62 6:144 7:149 8:149 9:144 10:62 11:5 
116 0 1 2 3 4 5 | 0 1 2 3 4 1 2 0 3 4 5 5 | 3:7 4:39 5:81 6:113 7:120 8:120 9:113 10:81 11:39 12:7 
117 0 1 2 3 4 5 | 0 1 2 3 4 1 2 0 5 3 4 5 | 3:3 4:26 5:79 6:117 7:135 8:135 9:117 10:79 11:26 12:3 
118 0 1 2 3 4 5 | 0 1 2 3 4 1 2 3 5 0 4 5 | 4:14 5:80 6:126 7:140 8:140 9:126 10:80 11:14 
119 0 1 2 3 4 5 | 0 1 2 3 4 1 5 0 2 3 4 5 | 4:11 5:66 6:126 7:157 8:157 9:126 10:66 11:11 
120 0 1 2 3 4 5 | 0 1 2 3 4 1 5 0 3 2 4 5 | 4:5 5:68 6:126 7:161 8:161 9:126 10:68 11:5 
121 0 1 2 3 4 5 | 0 1 2 3 4 1 5 2 3 0 4 5 | 5:52 6:144 7:164 8:164 9:144 10:52 
122 0 1 2 3 4 5 | 0 1 2 3 4 2 5 0 1 3 4 5 | 4:9 5:58 6:132 7:161 8:161 9:132 10:58 11:9 
123 0 1 2 3 4 5 | 0 1 2 3 4 2 5 0 3 1 4 5 | 5:54 6:138 7:168 8:168 9:138 10:54 
124 0 1 2 3 4 5 | 0 1 2 3 4 2 5 1 3 0 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
125 0 1 2 3 4 5 | 0 1 2 3 5 0 1 2 4 3 4 5 | 4:28 5:78 6:108 7:146 8:146 9:108 10:78 11:28 
126 0 1 2 3 4 5 | 0 1 2 3 5 0 1 3 4 2 4 5 | 4:27 5:67 6:117 7:149 8:149 9:117 10:67 11:27 
127 0 1 2 3 4 5 | 0 1 2 3 5 0 2 1 4 3 4 5 | 4:24 5:72 6:120 7:144 8:144 9:120 10:72 11:24 
128 0 1 2 3 4 5 | 0 1 2 3 5 0 2 3 4 1 4 5 | 4:18 5:76 6:114 7:152 8:152 9:114 10:76 11:18 
129 0 1 2 3 4 5 | 0 1 2 3 5 0 4 1 2 3 4 5 | 4:11 5:66 6:126 7:157 8:157 9:126 10:66 11:11 
130 0 1 2 3 4 5 | 0 1 2 3 5 0 4 1 3 2 4 5 | 4:2 5:64 6:126 7:168 8:168 9:126 10:64 11:2 
131 0 1 2 3 4 5 | 0 1 2 3 5 0 4 2 3 1 4 5 | 4:3 5:58 6:138 7:161 8:161 9:138 10:58 11:3 
132 0 1 2 3 4 5 | 0 1 2 3 5 1 2 0 4 3 4 5 | 4:20 5:71 6:117 7:152 8:152 9:117 10:71 11:20 
133 0 1 2 3 4 5 | 0 1 2 3 5 1 2 3 4 0 4 5 | 4:12 5:67 6:117 7:164 8:164 9:117 10:67 11:12 
134 0 1 2 3 4 5 | 0 1 2 3 5 1 4 0 2 3 4 5 | 4:9 5:62 6:120 7:169 8:169 9:120 10:62 11:9 
135 0 1 2 3 4 5 | 0 1 2 3 5 1 4 0 3 2 4 5 | 5:60 6:120 7:180 8:180 9:120 10:60 
136 0 1 2 3 4 5 | 0 1 2 3 5 1 4 2 3 0 4 5 | 5:47 6:129 7:184 8:184 9:129 10:47 
137 0 1 2 3 4 5 | 0 1 2 3 5 2 4 0 1 3 4 5 | 4:9 5:51 6:123 7:177 8:177 9:123 10:51 11:9 
138 0 1 2 3 4 5 | 0 1 2 3 5 2 4 0 3 1 4 5 | 5:48 6:126 7:186 8:186 9:126 10:48 
139 0 1 2 3 4 5 | 0 1 2 3 5 2 4 1 3 0 4 5 | 5:42 6:114 7:204 8:204 9:114 10:42 
140 0 1 2 3 4 5 | 0 1 2 4 5 0 3 1 2 3 4 5 | 4:9 5:58 6:132 7:161 8:161 9:132 10:58 11:9 
141 0 1 2 3 4 5 | 0 1 2 4 5 0 3 1 3 2 4 5 | 5:56 6:132 7:172 8:172 9:132 10:56 
142 0 1 2 3 4 5 | 0 1 2 4 5 0 3 2 3 1 4 5 | 5:38 6:156 7:166 8:166 9:156 10:38 
143 0 1 2 3 4 5 | 0 1 2 4 5 1 3 0 2 3 4 5 | 4:9 5:51 6:123 7:177 8:177 9:123 10:51 11:9 
144 0 1 2 3 4 5 | 0 1 2 4 5 1 3 0 3 2 4 5 | 5:49 6:123 7:188 8:188 9:123 10:49 
145 0 1 2 3 4 5 | 0 1 2 4 5 1 3 2 3 0 4 5 | 5:24 6:138 7:198 8:198 9:138 10:24 
146 0 1 2 3 4 5 | 0 1 2 4 5 2 3 0 1 3 4 5 | 4:9 5:54 6:114 7:183 8:183 9:114 10:54 11:9 
147 0 1 2 3 4 5 | 0 1 2 4 5 2 3 0 3 1 4 5 | 5:40 6:120 7:200 8:200 9:120 10:40 
148 0 1 2 3 4 5 | 0 1 2 4 5 2 3 1 3 0 4 5 | 5:33 6:111 7:216 8:216 9:111 10:33 
149 0 1 2 3 4 5 | 0 1 3 0 2 1 2 3 4 4 5 5 | 2:8 3:24 4:48 5:72 6:96 7:112 8:112 9:96 10:72 11:48 12:24 13:8 
150 0 1 2 3 4 5 | 0 1 3 0 2 1 2 4 5 3 4 5 | 3:19 4:44 5:76 6:98 7:123 8:123 9:98 10:76 11:44 12:19 
151 0 1 2 3 4 5 | 0 1 3 0 2 1 4 2 3 4 5 5 | 2:4 3:21 4:47 5:73 6:99 7:116 8:116 9:99 10:73 11:47 12:21 13:4 
152 0 1 2 3 4 5 | 0 1 3 0 2 1 4 2 5 3 4 5 | 3:13 4:43 5:77 6:101 7:126 8:126 9:101 10:77 11:43 12:13 
153 0 1 2 3 4 5 | 0 1 3 0 2 1 4 3 5 2 4 5 | 3:13 4:43 5:77 6:101 7:126 8:126 9:101 10:77 11:43 12:13 
154 0 1 2 3 4 5 | 0 1 3 0 2 1 5 2 4 3 4 5 | 3:8 4:40 5:80 6:100 7:132 8:132 9:100 10:80 11:40 12:8 
155 0 1 2 3 4 5 | 0 1 3 0 2 1 5 3 4 2 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
156 0 1 2 3 4 5 | 0 1 3 0 2 2 4 1 3 4 5 5 | 2:3 3:19 4:48 5:72 6:101 7:117 8:117 9:101 10:72 11:48 12:19 13:3 
157 0 1 2 3 4 5 | 0 1 3 0 2 2 4 1 5 3 4 5 | 3:10 4:43 5:76 6:104 7:127 8:127 9:104 10:76 11:43 12:10 
158 0 1 2 3 4 5 | 0 1 3 0 2 2 4 3 5 1 4 5 | 3:9 4:39 5:76 6:108 7:128 8:128 9:108 10:76 11:39 12:9 
159 0 1 2 3 4 5 | 0 1 3 0 2 2 5 1 4 3 4 5 | 3:6 4:38 5:80 6:102 7:134 8:134 9:102 10:80 11:38 12:6 
160 0 1 2 3 4 5 | 0 1 3 0 2 2 5 3 4 1 4 5 | 3:8 4:36 5:76 6:106 7:134 8:134 9:106 10:76 11:36 12:8 
161 0 1 2 3 4 5 | 0 1 3 0 2 4 5 1 2 3 4 5 | 3:4 4:30 5:79 6:113 7:134 8:134 9:113 10:79 11:30 12:4 
162 0 1 2 3 4 5 | 0 1 3 0 2 4 5 1 3 2 4 5 | 3:5 4:27 5:81 6:115 7:132 8:132 9:115 10:81 11:27 12:5 
163 0 1 2 3 4 5 | 0 1 3 0 2 4 5 2 3 1 4 5 | 3:5 4:24 5:74 6:124 7:133 8:133 9:124 10:74 11:24 12:5 
164 0 1 2 3 4 5 | 0 1 3 1 2 0 2 3 4 4 5 5 | 2:6 3:24 4:48 5:72 6:96 7:114 8:114 9:96 10:72 11:48 12:24 13:6 
165 0 1 2 3 4 5 | 0 1 3 1 2 0 2 4 5 3 4 5 | 3:15 4:47 5:72 6:102 7:124 8:124 9:102 10:72 11:47 12:15 
166 0 1 2 3 4 5 | 0 1 3 1 2 0 4 2 3 4 5 5 | 2:3 3:20 4:45 5:75 6:100 7:117 8:117 9:100 10:75 11:45 12:20 13:3 
